county_fips,event_id,incidentBeginDate,incidentEndDate,incidentType,declaration_numbers,declaration_count,source_record_count,event_key_method,year
01001,incident:2011042505,2011-04-15 00:00:00+00:00,2011-05-31 00:00:00+00:00,Severe Storm,1971; 3319,2,2,official_incident_id,2011
45089,incident:2022092201,2022-09-25 00:00:00+00:00,2022-10-04 00:00:00+00:00,Hurricane,3585; 4677,2,2,official_incident_id,2022
45089,incident:2024092301,2024-09-25 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3619; 4829,2,2,official_incident_id,2024
45091,incident:2017083101,2017-09-06 00:00:00+00:00,2017-09-13 00:00:00+00:00,Hurricane,3386; 4346,2,2,official_incident_id,2017
45091,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3470; 4492,2,2,official_incident_id,2020
45091,incident:2022092201,2022-09-25 00:00:00+00:00,2022-10-04 00:00:00+00:00,Hurricane,3585; 4677,2,2,official_incident_id,2022
45091,incident:2024092301,2024-09-25 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3619; 4829,2,2,official_incident_id,2024
46003,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46005,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46007,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4521; 4527,3,4,official_incident_id,2020
46009,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,18,official_incident_id,2020
46011,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46013,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46015,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46017,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,5,official_incident_id,2020
46019,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,4,official_incident_id,2020
46021,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46023,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46025,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46027,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46029,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46031,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,13,official_incident_id,2020
46033,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46035,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46037,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46039,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46041,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 3536; 4527,3,6,official_incident_id,2020
46043,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46045,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46047,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,4,official_incident_id,2020
46049,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,4,official_incident_id,2020
46051,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46053,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,6,official_incident_id,2020
46055,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 3536; 4527,3,7,official_incident_id,2020
46057,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46059,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,6,official_incident_id,2020
46061,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46063,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,7,official_incident_id,2020
46065,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,8,official_incident_id,2020
46067,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46069,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,18,official_incident_id,2020
46071,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4521; 4527,3,7,official_incident_id,2020
46073,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46075,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,11,official_incident_id,2020
46079,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46081,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46083,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46085,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,20,official_incident_id,2020
46087,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46089,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,4,official_incident_id,2020
46091,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46093,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 3476; 3536; 4508; 4527,5,7,official_incident_id,2020
46095,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,7,official_incident_id,2020
46095,incident:2022122101,2022-12-12 00:00:00+00:00,2022-12-25 00:00:00+00:00,Winter Storm,4687; 4689,2,2,official_incident_id,2022
46097,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46099,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46101,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,4,official_incident_id,2020
46102,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4521; 4527,3,3,official_incident_id,2020
46103,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46105,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 3477; 4509; 4527,4,9,official_incident_id,2020
46107,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,27,official_incident_id,2020
46109,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46111,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46115,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46117,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 3536; 4527,3,7,official_incident_id,2020
46119,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46121,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,4,official_incident_id,2020
46121,incident:2022122101,2022-12-12 00:00:00+00:00,2022-12-25 00:00:00+00:00,Winter Storm,4687; 4689,2,2,official_incident_id,2022
46123,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,4,official_incident_id,2020
46123,incident:2022122101,2022-12-12 00:00:00+00:00,2022-12-25 00:00:00+00:00,Winter Storm,4687; 4689,2,2,official_incident_id,2022
46125,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46127,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46129,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,2,official_incident_id,2020
46135,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 4527,2,4,official_incident_id,2020
46137,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3475; 3536; 4527,3,6,official_incident_id,2020
47001,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47001,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47003,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47003,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47005,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47005,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47007,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47007,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47009,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47009,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47011,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47011,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47013,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47013,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47015,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47015,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47017,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47017,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
47017,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47019,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47019,incident:2024092301,2024-09-26 00:00:00+00:00,2024-09-30 00:00:00+00:00,Tropical Storm,3620; 4832,2,2,official_incident_id,2024
47019,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47021,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47021,incident:2021121201,2021-12-10 00:00:00+00:00,2021-12-11 00:00:00+00:00,Tornado,3576; 4637,2,2,official_incident_id,2021
47021,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
47021,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47023,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47023,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47025,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47025,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47027,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47027,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47029,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47029,incident:2024092301,2024-09-26 00:00:00+00:00,2024-09-30 00:00:00+00:00,Tropical Storm,3620; 4832,2,2,official_incident_id,2024
47029,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47031,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47031,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47033,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47033,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
47033,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47035,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47035,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47037,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47037,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
47037,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47039,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47039,incident:2021121201,2021-12-10 00:00:00+00:00,2021-12-11 00:00:00+00:00,Tornado,3576; 4637,2,2,official_incident_id,2021
47039,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
47039,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47041,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47041,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47043,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47043,incident:2021121201,2021-12-10 00:00:00+00:00,2021-12-11 00:00:00+00:00,Tornado,3576; 4637,2,2,official_incident_id,2021
47043,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
47043,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47045,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47045,incident:2021121201,2021-12-10 00:00:00+00:00,2021-12-11 00:00:00+00:00,Tornado,3576; 4637,2,2,official_incident_id,2021
47045,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
47045,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47047,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47047,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
47047,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47049,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47049,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47051,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47051,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47053,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47053,incident:2021121201,2021-12-10 00:00:00+00:00,2021-12-11 00:00:00+00:00,Tornado,3576; 4637,2,2,official_incident_id,2021
47053,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
47053,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47055,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47055,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47057,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47057,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47059,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47059,incident:2024092301,2024-09-26 00:00:00+00:00,2024-09-30 00:00:00+00:00,Tropical Storm,3620; 4832,2,2,official_incident_id,2024
47059,incident:2026012101,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,Winter Storm,3635; 4898,2,2,official_incident_id,2026
47061,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3473; 4514,2,2,official_incident_id,2020
47061,incident:2025040102,2025-04-02 00:00:00+00:00,2025-04-24 00:00:00+00:00,Severe Storm,3625; 4878,2,2,official_incident_id,2025
